campaign_id,product_type,campaign_type,location,audience_size,budget,ad_text,hashtags,image_brightness,image_colorfulness,cta_strength,expected_engagement_rate,actual_leads,currency
FOO01049,Food,Brand Awareness,Madurai,754444,515,Discover amazing food deals! Join Today now!,#BestChoice #Marketing #Discount,0.6436301858600492,0.8120398392929699,0.5667521285489401,1.0,400,INR
FIT01834,Fitness,Brand Awareness,Chennai,10700713,1049,Discover amazing fitness deals! Sign Up now!,#BrandDeal #Launch,0.7521745155484332,0.7567248577300891,0.3572166473284425,1.0,1123,INR
FIT01519,Fitness,Engagement,Tiruchirappalli,737003,901,Discover amazing fitness deals! Shop Now now!,#Marketing #Viral #Discount #Launch,0.8002372303064638,0.7983303149395564,0.7563739634161316,1.0,679,INR
AUT01014,Automobile,Leads,Nagercoil,311837,109,Discover amazing automobile deals! Get Offer now!,#Viral #Promo #Discount #Marketing,0.7014023189034945,1.0,0.3148468312320251,1.0,104,INR
AUT01426,Automobile,Traffic,Kanchipuram,310017,463,Discover amazing automobile deals! Shop Now now!,#Viral #Marketing #BrandDeal,0.738923448114415,0.4079723864583731,0.7295784207556768,1.0,395,INR
BEA01110,Beauty,Brand Awareness,Erode,323618,1532,Discover amazing beauty deals! Sign Up now!,#LimitedOffer #BrandDeal #Launch #InstaAd,0.409012906666207,0.9392826378620922,0.3950118288957963,1.0,1243,INR
FOO01798,Food,Leads,Madurai,959297,1466,Discover amazing food deals! Join Today now!,#Discount #Sale #InstaAd #LimitedOffer,0.4081976186694404,0.7419038386976016,0.7519156913730175,1.0,1380,INR
AUT01650,Automobile,Leads,Nagercoil,225341,1795,Discover amazing automobile deals! Download App now!,#Discount #LimitedOffer #Promo #NewProduct,0.7289979278309605,0.7647094797254766,0.5846260381953734,1.0,2285,INR
FIT01751,Fitness,Brand Awareness,Erode,491574,1748,Discover amazing fitness deals! Download App now!,#InstaAd #Trending #Marketing #Discount,0.5971508227120739,0.9829138744159608,0.869653811387594,1.0,2014,INR
FIN01050,Finance,Brand Awareness,Thoothukudi,406604,500,Discover amazing finance deals! Shop Now now!,#BestChoice #Sale,0.721971942258729,0.4377288448652534,0.9800526700301256,1.0,646,INR
BEA02001,Beauty,Conversions,Nagercoil,127788,1198,Discover amazing beauty deals! Learn More now!,#Promo #NewProduct,0.5352025914160896,0.7613849464611211,1.0,1.0,1080,INR
FOO02027,Food,Brand Awareness,Tirupur,426577,562,Discover amazing food deals! Try Free now!,#Promo #LimitedOffer #NewProduct #Trending,0.96023642033421,0.5275246413329377,0.6383666663515288,1.0,466,INR
FAS02175,Fashion,Engagement,Kanniyakumari,128543,114,Discover amazing fashion deals! Learn More now!,#NewProduct #BrandDeal #Promo,0.7354017214048872,0.7647264945025954,0.6946669045922281,1.0,89,INR
AUT01049,Automobile,Brand Awareness,Tiruchirappalli,807135,975,Discover amazing automobile deals! Join Today now!,#Ad #BestChoice,0.7912335633844152,0.7191379763425151,0.2867306530907188,1.0,792,INR
FIT01779,Fitness,Traffic,Madurai,1064262,1881,Discover amazing fitness deals! Shop Now now!,#Sale #InstaAd #Launch #Trending,0.5254932120574775,0.5724382812223294,0.7743561699610266,1.0,1136,INR
FIT01473,Fitness,Traffic,Dindigul,257309,1899,Discover amazing fitness deals! Join Today now!,#Viral #Launch,0.6518275906924293,0.6489758079980162,0.4333187955816445,1.0,1188,INR
FIT01896,Fitness,Leads,Kanniyakumari,96371,1777,Discover amazing fitness deals! Download App now!,#LimitedOffer #Sale #Viral,0.5266792178827981,0.9358124063019764,0.4579225735816769,1.0,993,INR
FIN01689,Finance,Engagement,Salem,607228,1205,Discover amazing finance deals! Sign Up now!,#InstaAd #Launch,0.8104330360208662,0.1620149932179072,1.0,1.0,1422,INR
FAS01965,Fashion,Conversions,Salem,722845,1987,Discover amazing fashion deals! Sign Up now!,#InstaAd #Trending #Ad #BrandDeal,0.7463478958182158,0.6583752528579415,0.18849191612065,1.0,840,INR
EDU02074,Education,Traffic,Madurai,824060,1277,Discover amazing education deals! Shop Now now!,#Sale #Launch #LimitedOffer,0.6863675928738688,0.8063245448005802,0.7238949201400607,1.0,1207,INR
FAS01742,Fashion,Conversions,Nagercoil,173972,1710,Discover amazing fashion deals! Learn More now!,#Sale #Ad,0.4199461880544977,0.984715640599804,0.6086043438744182,1.0,895,INR
EDU01014,Education,Leads,Erode,393259,1853,Discover amazing education deals! Shop Now now!,#Ad #Promo,0.6861720678600742,0.7371290982671788,0.5317428303221057,1.0,2144,INR
FIT01814,Fitness,Leads,Tiruchirappalli,675128,540,Discover amazing fitness deals! Sign Up now!,#BrandDeal #LimitedOffer #Marketing #NewProduct,0.655091113939841,0.7384916299060588,0.8404416740639461,1.0,602,INR
TEC02148,Technology,Brand Awareness,Thanjavur,183039,1155,Discover amazing technology deals! Shop Now now!,#Launch #Trending #BestChoice,0.6793627193267007,0.6232251496284612,0.3686074585862551,1.0,730,INR
AUT01590,Automobile,Traffic,Salem,385431,527,Discover amazing automobile deals! Download App now!,#NewProduct #LimitedOffer #Marketing #Launch,0.8425029720668058,0.6735844769614079,0.4340866898718363,1.0,631,INR
TEC01922,Technology,Conversions,Tiruchirappalli,745835,1200,Discover amazing technology deals! Join Today now!,#Discount #Marketing #Sale #Ad,0.7758285941236589,0.9620133439104666,0.6948269269880499,1.0,1257,INR
EDU02118,Education,Conversions,Salem,620750,1975,Discover amazing education deals! Download App now!,#NewProduct #Discount #Promo #Viral,0.6196184796789593,0.6199488454248379,0.6063496032783307,1.0,1717,INR
FAS02217,Fashion,Conversions,Thoothukudi,305373,672,Discover amazing fashion deals! Join Today now!,#BrandDeal #Marketing,0.5571587223916432,0.5900924402844101,0.5224852358448724,1.0,404,INR
TEC01647,Technology,Conversions,Erode,381144,305,Discover amazing technology deals! Shop Now now!,#LimitedOffer #BestChoice #InstaAd #Discount,0.8166362534905784,1.0,0.7995946494574436,1.0,422,INR
FOO02080,Food,Traffic,Thoothukudi,486718,1238,Discover amazing food deals! Learn More now!,#Sale #Promo #BrandDeal #Discount,0.6660518110087892,0.8467610185652752,1.0,1.0,1307,INR
FIT01114,Fitness,Brand Awareness,Kanchipuram,450195,175,Discover amazing fitness deals! Sign Up now!,#Sale #BestChoice,0.9919226210581956,0.6071563207358553,0.4916705605739278,1.0,143,INR
FIT01120,Fitness,Engagement,Salem,443748,201,Discover amazing fitness deals! Try Free now!,#Sale #Promo,0.8094555061966481,0.7010154210901988,0.8075767629923047,1.0,150,INR
EDU02214,Education,Brand Awareness,Dindigul,291888,1341,Discover amazing education deals! Get Offer now!,#Trending #Viral #Ad #LimitedOffer,0.7479143414188134,0.4384549943944432,0.4818124277081628,1.0,648,INR
FIN02032,Finance,Traffic,Dindigul,182733,1283,Discover amazing finance deals! Sign Up now!,#Marketing #BrandDeal #Sale,0.7637561937398841,0.6566261114470427,0.5664405145500245,1.0,1365,INR
FIT01879,Fitness,Brand Awareness,Thoothukudi,416752,1135,Discover amazing fitness deals! Sign Up now!,#Marketing #NewProduct #InstaAd,0.5372599237711326,0.7392193880457472,0.6820300379159265,1.0,1142,INR
FIN02051,Finance,Traffic,Tirupur,202050,373,Discover amazing finance deals! Learn More now!,#NewProduct #Launch #BestChoice #Trending,0.6552461394382112,0.6772641827269635,1.0,1.0,401,INR
AUT02107,Automobile,Conversions,Kanniyakumari,189996,1050,Discover amazing automobile deals! Try Free now!,#Viral #Promo #InstaAd #BestChoice,0.4790539430933712,0.2406460243517183,0.7839079770184144,1.0,825,INR
FOO01605,Food,Traffic,Dindigul,183933,1582,Discover amazing food deals! Get Offer now!,#InstaAd #Trending,0.6112464414717438,0.751245958171148,0.7533334301384011,1.0,1401,INR
AUT02063,Automobile,Engagement,Salem,324951,1861,Discover amazing automobile deals! Try Free now!,#Launch #Marketing #Viral #InstaAd,0.5624053920264844,0.647909301350099,0.3835560626966424,1.0,1795,INR
FOO01786,Food,Leads,Madurai,1056701,1669,Discover amazing food deals! Shop Now now!,#NewProduct #Ad #Promo #Launch,0.6451697507762967,0.5051329293593354,0.9161512102945982,1.0,1029,INR
EDU02018,Education,Brand Awareness,Thoothukudi,365873,499,Discover amazing education deals! Download App now!,#BestChoice #BrandDeal #Ad,0.6986175589252285,0.8949243715574955,0.8185785023844552,1.0,459,INR
FIN01600,Finance,Engagement,Kanchipuram,386691,178,Discover amazing finance deals! Learn More now!,#NewProduct #Ad #Marketing #Launch,0.3690494097585649,0.3263786861789128,0.5863418335741686,1.0,184,INR
BEA01266,Beauty,Brand Awareness,Thanjavur,313985,1610,Discover amazing beauty deals! Try Free now!,#LimitedOffer #BrandDeal,0.8081384520291051,0.3471554882730594,1.0,1.0,1308,INR
FOO01098,Food,Traffic,Thanjavur,262573,156,Discover amazing food deals! Learn More now!,#BrandDeal #Launch,0.6553338432392164,0.76093367093015,0.6526868579860008,1.0,200,INR
EDU01136,Education,Engagement,Coimbatore,2036580,1495,Discover amazing education deals! Try Free now!,#BestChoice #Marketing #Discount #LimitedOffer,0.6038154495863524,0.2285265413524235,0.5720543396043561,1.0,1025,INR
AUT01335,Automobile,Conversions,Kanniyakumari,120600,230,Discover amazing automobile deals! Shop Now now!,#InstaAd #BrandDeal #Launch,0.4630326740469324,0.5689607083458581,0.6013036901098899,1.0,176,INR
EDU01523,Education,Engagement,Nagercoil,288847,1457,Discover amazing education deals! Sign Up now!,#LimitedOffer #Ad #Launch #Marketing,0.6630701747645852,0.7758090573938717,0.5011663901541517,1.0,1364,INR
BEA02142,Beauty,Engagement,Erode,421888,1864,Discover amazing beauty deals! Try Free now!,#Sale #NewProduct #Promo #Viral,0.7411244793780724,0.7967728888073071,0.4745386867682137,1.0,1452,INR
FAS01586,Fashion,Brand Awareness,Dindigul,371165,932,Discover amazing fashion deals! Sign Up now!,#Marketing #NewProduct #BestChoice #Trending,0.5255583700365452,1.0,0.4415660498594433,1.0,564,INR
FIT02019,Fitness,Brand Awareness,Dindigul,393662,136,Discover amazing fitness deals! Join Today now!,#Discount #InstaAd,0.529827402528666,0.3642379928108952,0.5989600855690548,1.0,65,INR
EDU01153,Education,Traffic,Nagercoil,266472,1197,Discover amazing education deals! Try Free now!,#Ad #BestChoice,0.4496722629706993,0.5833003133999839,0.5890313872194095,1.0,1143,INR
AUT01196,Automobile,Traffic,Chennai,8397710,1109,Discover amazing automobile deals! Get Offer now!,#Promo #Marketing #Launch,0.6850235569445481,0.5766903679770543,0.7179344582399309,1.0,774,INR
FAS01850,Fashion,Leads,Kanchipuram,411760,1113,Discover amazing fashion deals! Shop Now now!,#Promo #Viral #LimitedOffer,0.7297673725631759,0.8337987042208276,1.0,1.0,980,INR
FAS01335,Fashion,Brand Awareness,Tirunelveli,322744,535,Discover amazing fashion deals! Learn More now!,#InstaAd #LimitedOffer #Launch,0.7747685609730202,0.7043762641142636,0.8883653629145821,1.0,329,INR
FIN01384,Finance,Conversions,Thoothukudi,405763,239,Discover amazing finance deals! Try Free now!,#BestChoice #Viral #Promo,0.5394775687882545,0.5784023046534534,0.9418242530810044,1.0,264,INR
AUT01222,Automobile,Brand Awareness,Tirupur,428491,167,Discover amazing automobile deals! Sign Up now!,#LimitedOffer #BestChoice #Viral #Marketing,0.710672816980495,0.8363154007574567,0.6747719064895864,1.0,249,INR
FIN02243,Finance,Brand Awareness,Kanchipuram,243001,213,Discover amazing finance deals! Get Offer now!,#Promo #Viral,0.2870538698880062,0.6161902505878553,0.6485981464935785,1.0,199,INR
FIT01368,Fitness,Brand Awareness,Vellore,367364,1149,Discover amazing fitness deals! Sign Up now!,#Marketing #Promo #InstaAd #Sale,0.7195226554402769,0.6744615696589973,0.3315687522368978,1.0,988,INR
TEC02122,Technology,Brand Awareness,Dindigul,274988,1864,Discover amazing technology deals! Try Free now!,#Marketing #Viral #Sale,0.7439626780023071,0.5072156895747295,0.6643315046510128,1.0,2577,INR
FIT02050,Fitness,Conversions,Erode,438506,188,Discover amazing fitness deals! Join Today now!,#Marketing #NewProduct #Trending,0.9453363228955792,0.776003678796938,1.0,1.0,178,INR
TEC01092,Technology,Leads,Coimbatore,1753019,613,Discover amazing technology deals! Try Free now!,#BrandDeal #Trending,0.5047091482137938,0.4092254158442687,0.7880364086750551,1.0,644,INR
FIN02012,Finance,Engagement,Thanjavur,318645,283,Discover amazing finance deals! Download App now!,#InstaAd #Ad,0.6507721629157602,0.6837199060975421,0.4150464895917983,1.0,249,INR
FOO01824,Food,Brand Awareness,Dindigul,281878,1864,Discover amazing food deals! Shop Now now!,#Viral #Marketing #InstaAd,0.5413117002662746,0.5218039463012767,0.5638069047922444,1.0,1717,INR
FAS01023,Fashion,Leads,Coimbatore,1910775,1891,Discover amazing fashion deals! Join Today now!,#InstaAd #Marketing #Viral,0.7030272769148956,0.7141944831279492,0.8098317850258585,1.0,1632,INR
BEA01203,Beauty,Conversions,Salem,487710,1893,Discover amazing beauty deals! Join Today now!,#BestChoice #InstaAd,0.6427535277974515,0.6174644355766292,0.545385618287072,1.0,680,INR
BEA01434,Beauty,Engagement,Kanchipuram,328301,94,Discover amazing beauty deals! Try Free now!,#Viral #Promo #Discount #NewProduct,0.5114351855977974,0.7207279025660905,0.6372042286222892,1.0,50,INR
BEA02060,Beauty,Conversions,Salem,688439,1852,Discover amazing beauty deals! Get Offer now!,#Launch #Trending #NewProduct,0.4573551250391251,0.3365483680317324,0.9389674486424768,1.0,1480,INR
AUT01313,Automobile,Engagement,Tirunelveli,360829,795,Discover amazing automobile deals! Learn More now!,#BestChoice #Promo #InstaAd,0.4969052710149843,0.6912080072557595,1.0,1.0,1066,INR
AUT01656,Automobile,Traffic,Madurai,1058924,1593,Discover amazing automobile deals! Join Today now!,#Launch #Viral,0.3389633554849169,0.873809260759427,0.8647723609472291,1.0,1722,INR
FAS01381,Fashion,Engagement,Vellore,511169,326,Discover amazing fashion deals! Join Today now!,#LimitedOffer #Promo #Ad,0.8019965147151722,0.4477576296295381,1.0,1.0,270,INR
FOO01814,Food,Conversions,Kanchipuram,379352,169,Discover amazing food deals! Get Offer now!,#Trending #BestChoice #Sale,0.4801360511691677,0.4593595810323168,0.8341965056808585,1.0,178,INR
FOO01550,Food,Traffic,Chennai,8810694,735,Discover amazing food deals! Download App now!,#Promo #Discount #BestChoice,0.600139904951588,0.6110780513253566,0.5636155877484612,1.0,605,INR
AUT01558,Automobile,Leads,Tirunelveli,393283,1164,Discover amazing automobile deals! Try Free now!,#Marketing #Launch,0.6722426268016489,1.0,0.9223560799202988,1.0,1866,INR
BEA01368,Beauty,Conversions,Tiruchirappalli,848058,194,Discover amazing beauty deals! Join Today now!,#Marketing #Trending,0.652398422178809,0.4440125746178803,0.8375981269322781,1.0,114,INR
FAS01789,Fashion,Brand Awareness,Chennai,8915015,951,Discover amazing fashion deals! Try Free now!,#LimitedOffer #NewProduct,0.6046595139598397,0.6676465437668662,0.7827167571015877,1.0,891,INR
FOO01983,Food,Traffic,Kanniyakumari,136979,485,Discover amazing food deals! Get Offer now!,#InstaAd #Ad,0.7059002779680081,0.6536069313164938,0.5702216646584695,1.0,389,INR
EDU02172,Education,Brand Awareness,Thoothukudi,445596,65,Discover amazing education deals! Shop Now now!,#Promo #Trending #BestChoice #Launch,0.6055057439235365,0.4944970794083936,1.0,1.0,65,INR
TEC01725,Technology,Leads,Erode,261665,1407,Discover amazing technology deals! Join Today now!,#Trending #LimitedOffer,0.7239238562384,0.9358075565595776,0.1126208884801802,1.0,1110,INR
FOO01606,Food,Traffic,Kanchipuram,446584,1145,Discover amazing food deals! Shop Now now!,#Launch #LimitedOffer #Viral #Trending,0.6859084763931038,1.0,0.5002037271529891,1.0,1214,INR
AUT01562,Automobile,Leads,Tiruchirappalli,516953,1906,Discover amazing automobile deals! Get Offer now!,#NewProduct #Launch #BrandDeal #LimitedOffer,0.4247608780434692,0.6541194563982948,0.3643227823073137,1.0,1307,INR
FOO01648,Food,Conversions,Tiruchirappalli,876072,1730,Discover amazing food deals! Try Free now!,#Marketing #BrandDeal #Trending #NewProduct,0.6041905771970132,0.3070501957272336,0.3759013012412772,1.0,907,INR
FOO02216,Food,Traffic,Tirunelveli,358448,153,Discover amazing food deals! Try Free now!,#Ad #InstaAd,0.3047262751477947,0.5291353443221397,0.7236319601369622,1.0,72,INR
BEA02036,Beauty,Engagement,Nagercoil,340121,388,Discover amazing beauty deals! Download App now!,#InstaAd #Viral #Sale #Trending,0.5689901153405815,0.6952333788027026,0.8146524713295588,1.0,348,INR
AUT02243,Automobile,Engagement,Kanniyakumari,135554,211,Discover amazing automobile deals! Get Offer now!,#Launch #BrandDeal #Promo #InstaAd,0.8690843115615603,0.7538079733184535,0.4939948530034823,1.0,225,INR
EDU01078,Education,Brand Awareness,Madurai,645271,936,Discover amazing education deals! Join Today now!,#Marketing #NewProduct,0.6933226697558935,0.7930480902234208,0.9163143578469238,1.0,948,INR
FAS02183,Fashion,Brand Awareness,Kanchipuram,318533,1432,Discover amazing fashion deals! Join Today now!,#Viral #BrandDeal #InstaAd,0.4570834265993299,0.8858738070998603,0.7544310129398177,1.0,1197,INR
FOO02001,Food,Leads,Nagercoil,312484,1900,Discover amazing food deals! Try Free now!,#NewProduct #BestChoice,0.7264651038658579,0.8423500157845992,0.6522673929183056,1.0,1853,INR
FOO01090,Food,Traffic,Tirunelveli,273781,545,Discover amazing food deals! Get Offer now!,#Discount #Viral #BrandDeal,0.4078352633138286,0.935763550444128,0.6893691328087347,1.0,376,INR
FIT01016,Fitness,Leads,Thoothukudi,266262,1666,Discover amazing fitness deals! Sign Up now!,#Viral #BrandDeal #InstaAd #Marketing,0.5238834143066382,0.477670991787382,0.9481847536254212,1.0,1708,INR
TEC01372,Technology,Conversions,Thanjavur,398496,347,Discover amazing technology deals! Try Free now!,#LimitedOffer #Marketing,0.6003576261235554,0.7292214406236703,0.2658070831734856,1.0,297,INR
FOO01521,Food,Traffic,Dindigul,196600,1613,Discover amazing food deals! Download App now!,#BestChoice #Trending,0.2386439954946738,0.7524587323180415,0.7037138439152857,1.0,1142,INR
FOO01627,Food,Engagement,Dindigul,226898,1858,Discover amazing food deals! Try Free now!,#Launch #Promo #BrandDeal #InstaAd,0.4919968866045311,0.8142132728993083,0.649885613954441,1.0,1087,INR
EDU01860,Education,Engagement,Madurai,955699,77,Discover amazing education deals! Sign Up now!,#BrandDeal #InstaAd,0.7985608406812474,0.6085807247365793,0.8557891353291557,1.0,57,INR
FOO01872,Food,Leads,Thoothukudi,349369,1807,Discover amazing food deals! Get Offer now!,#LimitedOffer #Viral #BestChoice #Ad,0.3770513997506524,0.8694545689299245,0.9893806109202428,1.0,1535,INR
EDU02112,Education,Leads,Tirupur,230448,990,Discover amazing education deals! Download App now!,#Promo #Marketing,0.5963212275452983,0.5738959520585302,0.5833874398839872,1.0,858,INR
EDU01227,Education,Traffic,Madurai,788316,572,Discover amazing education deals! Download App now!,#Marketing #Discount #Launch #Ad,0.3464226872534389,0.629091951714845,0.3963217334547934,1.0,423,INR
FOO01968,Food,Leads,Kanchipuram,207657,1436,Discover amazing food deals! Try Free now!,#Trending #Marketing #Ad #BrandDeal,0.7484696394198286,0.9389213728129152,0.31594685058088,1.0,1386,INR
FAS02180,Fashion,Traffic,Kanchipuram,456689,1603,Discover amazing fashion deals! Learn More now!,#Ad #InstaAd #Discount,0.6402282845946115,0.4739749511893515,0.3863767368656882,1.0,699,INR
AUT01012,Automobile,Conversions,Coimbatore,1944189,737,Discover amazing automobile deals! Sign Up now!,#BestChoice #Promo #Trending,0.2993161359258393,0.6703551323151025,0.9561913376626792,1.0,616,INR
EDU01735,Education,Engagement,Nagercoil,212855,1231,Discover amazing education deals! Download App now!,#BestChoice #Launch,0.790205540359273,0.7362685494783222,1.0,1.0,988,INR
FIT01318,Fitness,Traffic,Tirupur,355650,1395,Discover amazing fitness deals! Shop Now now!,#Launch #BestChoice,0.4536171684818216,0.8366201395132038,1.0,1.0,976,INR
AUT02214,Automobile,Brand Awareness,Dindigul,309903,785,Discover amazing automobile deals! Download App now!,#Ad #Trending,0.4625974304275757,0.7855897683295661,0.7838705062097916,1.0,1227,INR
EDU02203,Education,Engagement,Tiruchirappalli,407906,217,Discover amazing education deals! Learn More now!,#Promo #BestChoice #Discount #Trending,0.3522550107043831,0.2771097681763873,1.0,1.0,185,INR
FIN01358,Finance,Leads,Nagercoil,161413,1129,Discover amazing finance deals! Shop Now now!,#Sale #Launch #BestChoice,0.6544032576434234,0.8726262462306407,1.0,1.0,1905,INR
FIT01320,Fitness,Engagement,Vellore,354028,866,Discover amazing fitness deals! Try Free now!,#Viral #InstaAd #Launch,0.5806897433169147,0.9627332035375988,0.2540810192208225,1.0,590,INR
EDU01035,Education,Brand Awareness,Kanchipuram,469431,1289,Discover amazing education deals! Get Offer now!,#Launch #Viral,0.4236845401368811,1.0,0.4149699969274368,1.0,1229,INR
BEA02010,Beauty,Conversions,Kanniyakumari,113660,694,Discover amazing beauty deals! Sign Up now!,#Trending #NewProduct #Marketing #InstaAd,0.5553987682326715,0.6541001232436799,0.4703183412486384,1.0,467,INR
BEA01989,Beauty,Engagement,Erode,390792,1814,Discover amazing beauty deals! Download App now!,#Marketing #BestChoice #Viral #Ad,0.8534194346998112,0.4432451087486018,0.8054558215435623,1.0,1015,INR
FOO02021,Food,Traffic,Thoothukudi,302979,1346,Discover amazing food deals! Sign Up now!,#LimitedOffer #Sale #Discount,0.4776057580312043,0.8966392147409813,0.3800341251498986,1.0,889,INR
FAS01782,Fashion,Traffic,Chennai,8034701,313,Discover amazing fashion deals! Download App now!,#Launch #Marketing #BrandDeal,0.6916606357665855,0.5467067137960424,0.4667202278284645,1.0,167,INR
FAS01932,Fashion,Leads,Madurai,583300,1236,Discover amazing fashion deals! Join Today now!,#Marketing #BrandDeal #Trending,0.5049009805115229,0.6280063157151751,0.3849568298364517,1.0,617,INR
FOO02202,Food,Brand Awareness,Kanchipuram,441249,1421,Discover amazing food deals! Get Offer now!,#NewProduct #Launch #BestChoice #Sale,0.7405165073021314,0.4711411426838713,0.4449090439399967,1.0,796,INR
BEA02162,Beauty,Traffic,Nagercoil,248746,875,Discover amazing beauty deals! Sign Up now!,#Sale #Ad #Viral #Marketing,0.6504256998467459,0.8404228278353504,0.7593594143295651,1.0,721,INR
FIN01747,Finance,Conversions,Tirupur,283560,1297,Discover amazing finance deals! Sign Up now!,#NewProduct #BrandDeal,0.622567590149406,0.5719201512801668,0.915169806938702,1.0,1690,INR
AUT01365,Automobile,Traffic,Erode,442615,997,Discover amazing automobile deals! Download App now!,#BestChoice #InstaAd #LimitedOffer,0.5978606888798369,0.7550158464669693,0.1543247358054055,1.0,801,INR
FAS02156,Fashion,Leads,Kanniyakumari,103874,1157,Discover amazing fashion deals! Join Today now!,#BestChoice #Discount #Promo,0.6691173611571624,0.92662339042855,0.6760501129969172,1.0,824,INR
EDU01607,Education,Conversions,Nagercoil,143642,927,Discover amazing education deals! Download App now!,#Discount #BrandDeal #Marketing,0.8241933339318108,0.492604627785423,0.6466962801132196,1.0,1020,INR
FOO01805,Food,Conversions,Chennai,10614235,367,Discover amazing food deals! Join Today now!,#Sale #LimitedOffer #Trending #Discount,0.6929835940244186,0.4874793584968198,0.3982789042313503,1.0,262,INR
TEC02129,Technology,Leads,Erode,479746,1939,Discover amazing technology deals! Sign Up now!,#NewProduct #BrandDeal #Sale,0.566812184126461,0.4830111790468955,0.261670882060381,1.0,1557,INR
FIT01809,Fitness,Brand Awareness,Vellore,388801,245,Discover amazing fitness deals! Get Offer now!,#Trending #InstaAd #Viral #Sale,0.6736274266197875,1.0,0.6045696758492122,1.0,242,INR
AUT01211,Automobile,Engagement,Chennai,9142953,1676,Discover amazing automobile deals! Learn More now!,#Sale #Launch #InstaAd #Trending,0.3786215644605855,0.8984001456890072,0.890664974313043,1.0,1824,INR
BEA01452,Beauty,Leads,Tirunelveli,491336,879,Discover amazing beauty deals! Try Free now!,#LimitedOffer #Ad,0.6042298613580352,0.8490990675153648,0.1151920248982817,1.0,423,INR
BEA02242,Beauty,Traffic,Salem,608686,1954,Discover amazing beauty deals! Shop Now now!,#Sale #BestChoice,0.6699108596146088,1.0,0.4678899796194374,1.0,1623,INR
FIT02206,Fitness,Conversions,Tirunelveli,281121,1751,Discover amazing fitness deals! Get Offer now!,#Viral #BestChoice #Sale,0.4709117062290502,1.0,0.4155660534496195,1.0,2364,INR
EDU01776,Education,Brand Awareness,Dindigul,175559,56,Discover amazing education deals! Learn More now!,#Promo #Viral,0.591652776374398,0.7256701140876386,0.3520653448308941,1.0,31,INR
FAS01286,Fashion,Brand Awareness,Nagercoil,205595,1885,Discover amazing fashion deals! Join Today now!,#Viral #Discount,0.6792776826592388,0.9562785097965674,0.910209689841664,1.0,1015,INR
BEA01358,Beauty,Traffic,Kanchipuram,233742,850,Discover amazing beauty deals! Learn More now!,#Launch #InstaAd #Discount,0.4911498595675468,0.6925564282672452,0.5306594428195577,1.0,455,INR
FIN01381,Finance,Leads,Kanchipuram,352826,335,Discover amazing finance deals! Sign Up now!,#Trending #BrandDeal #InstaAd #Promo,0.966885510383992,0.7975854493459815,0.6210618967872092,1.0,518,INR
EDU01778,Education,Leads,Kanchipuram,335044,1423,Discover amazing education deals! Get Offer now!,#Ad #BrandDeal #InstaAd #Launch,0.5164881758255738,0.6756502859776874,0.6007004141120117,1.0,1599,INR
FIN02065,Finance,Leads,Kanniyakumari,150831,1302,Discover amazing finance deals! Get Offer now!,#Ad #InstaAd #Discount,0.7648846784297728,0.727143700158004,0.764937125333292,1.0,1808,INR
BEA02002,Beauty,Brand Awareness,Salem,412217,907,Discover amazing beauty deals! Try Free now!,#Ad #Discount #Promo #Sale,0.5419834824357097,0.3207445957203826,0.7354702663681295,1.0,522,INR
FIN02165,Finance,Brand Awareness,Tirunelveli,241873,1528,Discover amazing finance deals! Download App now!,#Trending #Promo,0.5626037277957366,0.7535832824532678,0.945167066936566,1.0,2659,INR
EDU01865,Education,Leads,Salem,787877,1689,Discover amazing education deals! Shop Now now!,#NewProduct #Sale #Launch,0.7936549379688328,0.3698947529882583,0.6587603972556059,1.0,1322,INR
BEA01641,Beauty,Engagement,Thanjavur,256532,1240,Discover amazing beauty deals! Join Today now!,#Promo #Discount,0.6246957797174607,0.7948083913123316,0.3427858465266412,1.0,959,INR
FOO01062,Food,Brand Awareness,Nagercoil,226267,519,Discover amazing food deals! Sign Up now!,#Trending #Discount,0.7443757809688916,0.5896169303581847,1.0,1.0,532,INR
FOO02120,Food,Leads,Salem,703119,1728,Discover amazing food deals! Sign Up now!,#NewProduct #BrandDeal #Sale #Marketing,0.6698337508074869,0.5506410791507876,0.6983636855555949,1.0,1245,INR
FAS01563,Fashion,Brand Awareness,Tiruchirappalli,534092,857,Discover amazing fashion deals! Join Today now!,#LimitedOffer #Launch #Promo,0.6409194936797691,0.8587981019002131,0.7940649640142967,1.0,790,INR
FAS01291,Fashion,Traffic,Madurai,586988,1922,Discover amazing fashion deals! Get Offer now!,#LimitedOffer #BestChoice,0.5318178421884834,0.6562693445129928,0.6771501106227213,1.0,911,INR
TEC01966,Technology,Engagement,Madurai,1069936,1688,Discover amazing technology deals! Join Today now!,#Trending #NewProduct #LimitedOffer,0.7045763302018571,0.6678949678907091,0.6272503744227608,1.0,1921,INR
EDU01208,Education,Brand Awareness,Tiruchirappalli,896753,132,Discover amazing education deals! Learn More now!,#Viral #Promo #Launch #BrandDeal,0.2736682512727697,0.6589469768505775,0.7193691901563483,1.0,99,INR
FIN01099,Finance,Engagement,Erode,325991,1485,Discover amazing finance deals! Download App now!,#Viral #Ad #Trending #Discount,0.5024353865956109,0.791242006807434,0.2560802540285198,1.0,1113,INR
